Round,Route,Cost,Trpf,SelfishAgentCount,TrpfAgentCount
831.0,2.0,51.0,-3.7438216289550184,2.0,117.0
832.0,0.0,50.0,-6.0,9.0,0.0
832.0,1.0,59.1,-5.838016528925619,1.0,48.0
832.0,2.0,53.300000000000004,-3.561446150027815,3.0,139.0
833.0,0.0,50.0,-6.0,8.0,0.0
833.0,1.0,59.2,-5.43801652892562,2.0,41.0
833.0,2.0,54.1,-3.737230903391044,3.0,146.0
834.0,0.0,50.0,-6.0,8.0,0.0
834.0,1.0,59.2,-5.03801652892562,2.0,34.0
834.0,2.0,54.800000000000004,-4.583558587006863,3.0,153.0
835.0,0.0,50.0,-6.0,10.0,0.0
835.0,1.0,59.0,-4.63801652892562,0.0,26.0
835.0,2.0,55.400000000000006,-5.417624521072797,3.0,161.0
836.0,0.0,50.0,-6.0,11.0,0.0
836.0,1.0,58.900000000000006,-4.506370959305366,0.0,53.0
836.0,2.0,52.5,-5.817624521072797,2.0,134.0
837.0,0.0,50.0,-6.0,10.0,0.0
837.0,1.0,59.0,-4.668354430379747,1.0,77.0
837.0,2.0,50.2,-5.819354838709677,2.0,110.0
838.0,0.0,50.0,-6.0,9.0,0.0
838.0,1.0,59.1,-5.068354430379747,2.0,102.0
838.0,2.0,47.800000000000004,-5.244480466850382,2.0,85.0
839.0,0.0,50.0,-6.0,9.0,0.0
839.0,1.0,59.1,-5.468354430379747,2.0,121.0
839.0,2.0,45.900000000000006,-4.181254660398769,2.0,66.0
840.0,0.0,50.0,-6.0,9.0,0.0
840.0,1.0,59.1,-5.868354430379747,2.0,87.0
840.0,2.0,49.300000000000004,-3.3812546603987683,2.0,100.0
841.0,0.0,50.0,-6.0,8.0,0.0
841.0,1.0,59.2,-6.0,3.0,68.0
841.0,2.0,51.300000000000004,-2.981254660398768,2.0,119.0
842.0,0.0,50.0,-6.0,11.0,0.0
842.0,1.0,58.900000000000006,-6.0,1.0,62.0
842.0,2.0,51.5,-2.9659484046850424,1.0,125.0
843.0,0.0,50.0,-6.0,11.0,0.0
843.0,1.0,58.900000000000006,-6.0,1.0,49.0
843.0,2.0,52.8,-3.5408227765443385,1.0,138.0
844.0,0.0,50.0,-6.0,12.0,0.0
844.0,1.0,58.8,-5.81505376344086,0.0,43.0
844.0,2.0,53.3,-4.604048582995952,1.0,144.0
845.0,0.0,50.0,-6.0,12.0,0.0
845.0,1.0,58.8,-5.41505376344086,0.0,34.0
845.0,2.0,54.2,-5.4040485829959515,1.0,153.0
846.0,0.0,50.0,-6.0,12.0,0.0
846.0,1.0,58.8,-5.01505376344086,0.0,28.0
846.0,2.0,54.8,-5.804048582995952,1.0,159.0
847.0,0.0,50.0,-6.0,13.0,0.0
847.0,1.0,58.7,-4.905249841872232,0.0,74.0
847.0,2.0,50.0,-5.834432234432234,0.0,113.0
848.0,0.0,50.0,-6.0,13.0,0.0
848.0,1.0,58.7,-4.905249841872232,0.0,97.0
848.0,2.0,47.7,-5.257092332954402,0.0,90.0
849.0,0.0,50.0,-6.0,11.0,0.0
849.0,1.0,58.900000000000006,-5.090196078431373,1.0,114.0
849.0,2.0,46.3,-4.186360625637328,1.0,73.0
850.0,0.0,50.0,-6.0,11.0,0.0
850.0,1.0,58.900000000000006,-5.490196078431373,1.0,89.0
850.0,2.0,48.8,-3.3586149608974436,1.0,98.0
851.0,0.0,50.0,-6.0,11.0,0.0
851.0,1.0,58.900000000000006,-5.890196078431373,1.0,68.0
851.0,2.0,50.900000000000006,-2.9586149608974446,1.0,119.0
852.0,0.0,50.0,-6.0,11.0,0.0
852.0,1.0,58.900000000000006,-6.0,1.0,54.0
852.0,2.0,52.3,-2.935206348512454,1.0,133.0
853.0,0.0,50.0,-6.0,11.0,0.0
853.0,1.0,58.900000000000006,-5.82680412371134,1.0,41.0
853.0,2.0,53.60000000000001,-3.5125462499902866,1.0,146.0
854.0,0.0,50.0,-6.0,11.0,0.0
854.0,1.0,58.900000000000006,-5.4268041237113405,1.0,34.0
854.0,2.0,54.3,-4.583277957307359,1.0,153.0
855.0,0.0,50.0,-6.0,10.0,0.0
855.0,1.0,59.0,-5.02680412371134,2.0,27.0
855.0,2.0,55.1,-5.411023622047244,1.0,160.0
856.0,0.0,50.0,-6.0,10.0,0.0
856.0,1.0,59.0,-4.899331596238812,2.0,60.0
856.0,2.0,51.8,-5.811023622047244,1.0,127.0
857.0,0.0,50.0,-6.0,11.0,0.0
857.0,1.0,58.900000000000006,-4.899331596238812,2.0,86.0
857.0,2.0,49.0,-5.8235807860262,0.0,101.0
858.0,0.0,50.0,-6.0,11.0,0.0
858.0,1.0,58.900000000000006,-5.072527472527472,2.0,106.0
858.0,2.0,47.0,-4.978525840971256,0.0,81.0
859.0,0.0,50.0,-6.0,12.0,0.0
859.0,1.0,58.8,-5.472527472527473,1.0,83.0
859.0,2.0,49.2,-4.140688003133418,0.0,104.0
860.0,0.0,50.0,-6.0,13.0,0.0
860.0,1.0,58.7,-5.872527472527472,0.0,61.0
860.0,2.0,51.3,-3.959818437916026,0.0,126.0
861.0,0.0,50.0,-6.0,12.0,0.0
861.0,1.0,58.8,-5.836893203883496,0.0,42.0
861.0,2.0,53.400000000000006,-3.9598184379160264,1.0,145.0
862.0,0.0,50.0,-6.0,12.0,0.0
862.0,1.0,58.8,-5.436893203883495,0.0,38.0
862.0,2.0,53.8,-4.136237651889826,1.0,149.0
863.0,0.0,50.0,-6.0,12.0,0.0
863.0,1.0,58.8,-5.036893203883496,0.0,33.0
863.0,2.0,54.3,-4.981292596944771,1.0,154.0
864.0,0.0,50.0,-6.0,12.0,0.0
864.0,1.0,58.8,-4.636893203883496,0.0,23.0
864.0,2.0,55.3,-5.819130434782609,1.0,164.0
865.0,0.0,50.0,-6.0,12.0,0.0
865.0,1.0,58.8,-4.532347749338041,0.0,65.0
865.0,2.0,51.099999999999994,-5.829166666666667,1.0,122.0
866.0,0.0,50.0,-6.0,12.0,0.0
866.0,1.0,58.8,-4.695454545454545,0.0,85.0
866.0,2.0,49.1,-5.429166666666666,1.0,102.0
867.0,0.0,50.0,-6.0,12.0,0.0
867.0,1.0,58.8,-5.095454545454546,0.0,108.0
867.0,2.0,46.8,-4.592008196721311,1.0,79.0
868.0,0.0,50.0,-6.0,12.0,0.0
868.0,1.0,58.8,-5.495454545454545,0.0,86.0
868.0,2.0,49.0,-3.752447757160872,1.0,101.0
869.0,0.0,50.0,-6.0,11.0,0.0
869.0,1.0,58.900000000000006,-5.8954545454545455,0.0,69.0
869.0,2.0,50.900000000000006,-3.3524477571608715,2.0,118.0
870.0,0.0,50.0,-6.0,11.0,0.0
870.0,1.0,58.900000000000006,-6.0,0.0,60.0
870.0,2.0,51.8,-3.3305100061568553,2.0,127.0
871.0,0.0,50.0,-6.0,12.0,0.0
871.0,1.0,58.8,-5.820183486238532,0.0,49.0
871.0,2.0,52.7,-3.730510006156856,1.0,138.0
872.0,0.0,50.0,-6.0,12.0,0.0
872.0,1.0,58.8,-5.420183486238532,0.0,39.0
872.0,2.0,53.7,-4.567668476102211,1.0,148.0
873.0,0.0,50.0,-6.0,13.0,0.0
873.0,1.0,58.7,-5.0201834862385315,0.0,32.0
873.0,2.0,54.2,-5.4072289156626505,0.0,155.0
874.0,0.0,50.0,-6.0,12.0,0.0
874.0,1.0,58.8,-4.892183486238531,1.0,67.0
874.0,2.0,50.8,-5.632683461117196,0.0,120.0
875.0,0.0,50.0,-6.0,12.0,0.0
875.0,1.0,58.8,-4.892183486238531,1.0,100.0
875.0,2.0,47.5,-5.257338603425559,0.0,87.0
876.0,0.0,50.0,-6.0,10.0,0.0
876.0,1.0,59.0,-5.072,2.0,112.0
876.0,2.0,46.6,-4.177584002198565,1.0,75.0
877.0,0.0,50.0,-6.0,10.0,0.0
877.0,1.0,59.0,-5.4719999999999995,2.0,85.0
877.0,2.0,49.3,-3.3530029966119734,1.0,102.0
878.0,0.0,50.0,-6.0,10.0,0.0
878.0,1.0,59.0,-5.872,2.0,70.0
878.0,2.0,50.8,-2.9530029966119735,1.0,117.0
879.0,0.0,50.0,-6.0,10.0,0.0
879.0,1.0,59.0,-6.0,2.0,59.0
879.0,2.0,51.9,-2.9364553337485217,1.0,128.0
880.0,0.0,50.0,-6.0,10.0,0.0
880.0,1.0,59.0,-6.0,2.0,52.0
880.0,2.0,52.6,-3.504571275777507,1.0,135.0
881.0,0.0,50.0,-6.0,10.0,0.0
881.0,1.0,59.0,-5.827368421052631,2.0,39.0
881.0,2.0,53.9,-4.584325877004501,1.0,148.0
882.0,0.0,50.0,-6.0,9.0,0.0
882.0,1.0,59.1,-5.427368421052631,3.0,29.0
882.0,2.0,55.0,-5.408906882591093,1.0,158.0
883.0,0.0,50.0,-6.0,9.0,0.0
883.0,1.0,59.1,-5.027368421052631,3.0,21.0
883.0,2.0,55.800000000000004,-5.808906882591093,1.0,166.0
884.0,0.0,50.0,-6.0,11.0,0.0
884.0,1.0,58.900000000000006,-4.904291497975708,2.0,52.0
884.0,2.0,52.400000000000006,-6.0,0.0,135.0
885.0,0.0,50.0,-6.0,11.0,0.0
885.0,1.0,58.900000000000006,-4.904291497975708,2.0,79.0
885.0,2.0,49.7,-5.822222222222222,0.0,108.0
886.0,0.0,50.0,-6.0,10.0,0.0
886.0,1.0,59.0,-5.0769230769230775,2.0,105.0
886.0,2.0,47.3,-4.987667248400233,1.0,82.0
887.0,0.0,50.0,-6.0,9.0,0.0
887.0,1.0,59.1,-5.476923076923077,2.0,80.0
887.0,2.0,50.0,-4.1553755817335665,2.0,107.0
888.0,0.0,50.0,-6.0,8.0,0.0
888.0,1.0,59.2,-5.876923076923077,3.0,67.0
888.0,2.0,51.400000000000006,-3.7553755817335657,2.0,120.0
889.0,0.0,50.0,-6.0,6.0,0.0
889.0,1.0,59.400000000000006,-6.0,4.0,49.0
889.0,2.0,53.5,-3.569824250935087,3.0,138.0
890.0,0.0,50.0,-6.0,9.0,0.0
890.0,1.0,59.1,-5.818556701030928,2.0,42.0
890.0,2.0,53.800000000000004,-3.7476020287128646,2.0,145.0
891.0,0.0,50.0,-6.0,9.0,0.0
891.0,1.0,59.1,-5.418556701030928,2.0,33.0
891.0,2.0,54.7,-4.582157002534855,2.0,154.0
892.0,0.0,50.0,-6.0,10.0,0.0
892.0,1.0,59.0,-5.018556701030928,1.0,23.0
892.0,2.0,55.6,-5.414448669201521,2.0,164.0
893.0,0.0,50.0,-6.0,11.0,0.0
893.0,1.0,58.900000000000006,-4.895479777954004,0.0,54.0
893.0,2.0,52.400000000000006,-5.8144486692015205,2.0,133.0
894.0,0.0,50.0,-6.0,11.0,0.0
894.0,1.0,58.900000000000006,-4.895479777954004,1.0,69.0
894.0,2.0,50.8,-5.8125984251968505,1.0,118.0
895.0,0.0,50.0,-6.0,11.0,0.0
895.0,1.0,58.900000000000006,-5.0769230769230775,1.0,105.0
895.0,2.0,47.2,-5.001707336087939,1.0,82.0
896.0,0.0,50.0,-6.0,10.0,0.0
896.0,1.0,59.0,-5.476923076923077,1.0,82.0
896.0,2.0,49.7,-4.164865230824782,2.0,105.0
897.0,0.0,50.0,-6.0,10.0,0.0
897.0,1.0,59.0,-5.876923076923077,1.0,69.0
897.0,2.0,51.0,-3.764865230824782,2.0,118.0
898.0,0.0,50.0,-6.0,10.0,0.0
898.0,1.0,59.0,-6.0,1.0,54.0
898.0,2.0,52.5,-3.576629936707134,2.0,133.0
899.0,0.0,50.0,-6.0,11.0,0.0
899.0,1.0,58.900000000000006,-5.822222222222222,1.0,43.0
899.0,2.0,53.400000000000006,-3.7640315115102836,1.0,144.0
900.0,0.0,50.0,-6.0,11.0,0.0
900.0,1.0,58.900000000000006,-5.4222222222222225,1.0,31.0
900.0,2.0,54.60000000000001,-4.574922600619194,1.0,156.0
901.0,0.0,50.0,-6.0,11.0,0.0
901.0,1.0,58.900000000000006,-5.022222222222222,1.0,25.0
901.0,2.0,55.2,-5.411764705882353,1.0,162.0
902.0,0.0,50.0,-6.0,11.0,0.0
902.0,1.0,58.900000000000006,-4.905368289637953,1.0,62.0
902.0,2.0,51.5,-5.811764705882353,1.0,125.0
903.0,0.0,50.0,-6.0,11.0,0.0
903.0,1.0,58.900000000000006,-4.905368289637953,1.0,77.0
903.0,2.0,50.0,-5.812658227848101,1.0,110.0
904.0,0.0,50.0,-6.0,11.0,0.0
904.0,1.0,58.900000000000006,-5.083146067415731,1.0,95.0
904.0,2.0,48.2,-5.23030528667163,1.0,92.0
905.0,0.0,50.0,-6.0,9.0,0.0
905.0,1.0,59.1,-5.48314606741573,2.0,113.0
905.0,2.0,46.7,-4.160482801464529,2.0,74.0
906.0,0.0,50.0,-6.0,10.0,0.0
906.0,1.0,59.0,-5.883146067415731,2.0,98.0
906.0,2.0,48.0,-3.085784006283807,1.0,89.0
907.0,0.0,50.0,-6.0,10.0,0.0
907.0,1.0,59.0,-6.0,2.0,74.0
907.0,2.0,50.4,-2.509313418048513,1.0,113.0
908.0,0.0,50.0,-6.0,10.0,0.0
908.0,1.0,59.0,-6.0,2.0,59.0
908.0,2.0,51.9,-2.5090008692127577,1.0,128.0
909.0,0.0,50.0,-6.0,9.0,0.0
909.0,1.0,59.1,-5.821818181818182,3.0,46.0
909.0,2.0,53.300000000000004,-3.091353810389228,1.0,141.0
910.0,0.0,50.0,-6.0,9.0,0.0
910.0,1.0,59.1,-5.421818181818182,3.0,39.0
910.0,2.0,54.0,-4.161176295596329,1.0,148.0
911.0,0.0,50.0,-6.0,10.0,0.0
911.0,1.0,59.0,-5.0218181818181815,2.0,29.0
911.0,2.0,54.9,-5.235875090777052,1.0,158.0
912.0,0.0,50.0,-6.0,9.0,0.0
912.0,1.0,59.1,-4.895287569573284,2.0,65.0
912.0,2.0,51.5,-5.637080661344501,2.0,122.0
913.0,0.0,50.0,-6.0,11.0,0.0
913.0,1.0,58.900000000000006,-4.895287569573284,1.0,89.0
913.0,2.0,48.8,-5.424734982332156,1.0,98.0
914.0,0.0,50.0,-6.0,11.0,0.0
914.0,1.0,58.900000000000006,-5.073469387755102,1.0,110.0
914.0,2.0,46.7,-4.584057016230461,1.0,77.0
915.0,0.0,50.0,-6.0,11.0,0.0
915.0,1.0,58.900000000000006,-5.473469387755102,1.0,84.0
915.0,2.0,49.3,-3.7554855876590323,1.0,103.0
916.0,0.0,50.0,-6.0,12.0,0.0
916.0,1.0,58.8,-5.873469387755103,1.0,60.0
916.0,2.0,51.5,-3.5753990075724524,0.0,127.0
917.0,0.0,50.0,-6.0,12.0,0.0
917.0,1.0,58.8,-5.823853211009174,1.0,47.0
917.0,2.0,52.8,-3.7506640252402965,0.0,140.0
918.0,0.0,50.0,-6.0,12.0,0.0
918.0,1.0,58.8,-5.423853211009174,1.0,39.0
918.0,2.0,53.599999999999994,-4.150664025240297,0.0,148.0
919.0,0.0,50.0,-6.0,12.0,0.0
919.0,1.0,58.8,-5.023853211009174,0.0,31.0
919.0,2.0,54.5,-4.991341991341992,1.0,156.0
920.0,0.0,50.0,-6.0,11.0,0.0
920.0,1.0,58.900000000000006,-4.623853211009174,1.0,27.0
920.0,2.0,55.0,-5.81991341991342,1.0,160.0
921.0,0.0,50.0,-6.0,12.0,0.0
921.0,1.0,58.8,-4.4872678451555155,1.0,53.0
921.0,2.0,52.2,-6.0,0.0,134.0
922.0,0.0,50.0,-6.0,11.0,0.0
922.0,1.0,58.900000000000006,-4.663414634146341,2.0,72.0
922.0,2.0,50.400000000000006,-5.815261044176706,0.0,115.0
923.0,0.0,50.0,-6.0,11.0,0.0
923.0,1.0,58.900000000000006,-5.0634146341463415,2.0,99.0
923.0,2.0,47.7,-5.241862029398382,0.0,88.0
924.0,0.0,50.0,-6.0,10.0,0.0
924.0,1.0,59.0,-5.463414634146341,3.0,115.0
924.0,2.0,46.2,-4.1718620293983815,0.0,72.0
925.0,0.0,50.0,-6.0,11.0,0.0
925.0,1.0,58.900000000000006,-5.863414634146341,2.0,96.0
925.0,2.0,48.0,-3.1068313545517556,0.0,91.0
926.0,0.0,50.0,-6.0,10.0,0.0
926.0,1.0,59.0,-6.0,3.0,80.0
926.0,2.0,49.7,-2.5229929707133723,0.0,107.0
927.0,0.0,50.0,-6.0,11.0,0.0
927.0,1.0,58.900000000000006,-6.0,2.0,63.0
927.0,2.0,51.3,-2.3077319265366656,0.0,124.0
928.0,0.0,50.0,-6.0,10.0,0.0
928.0,1.0,59.0,-6.0,3.0,50.0
928.0,2.0,52.7,-2.691092627138745,0.0,137.0
929.0,0.0,50.0,-6.0,9.0,0.0
929.0,1.0,59.1,-5.823157894736842,2.0,40.0
929.0,2.0,54.0,-3.761092627138745,2.0,147.0
930.0,0.0,50.0,-6.0,9.0,0.0
930.0,1.0,59.1,-5.423157894736842,2.0,35.0
930.0,2.0,54.5,-4.826123301985371,2.0,152.0
931.0,0.0,50.0,-6.0,9.0,0.0
931.0,1.0,59.1,-5.023157894736842,2.0,31.0
931.0,2.0,54.9,-5.409961685823754,2.0,156.0
932.0,0.0,50.0,-6.0,9.0,0.0
932.0,1.0,59.1,-4.8898245614035085,3.0,63.0
932.0,2.0,51.6,-5.809961685823755,1.0,124.0
933.0,0.0,50.0,-6.0,9.0,0.0
933.0,1.0,59.1,-4.8898245614035085,3.0,82.0
933.0,2.0,49.7,-5.8164502164502165,1.0,105.0
934.0,0.0,50.0,-6.0,10.0,0.0
934.0,1.0,59.0,-5.066666666666666,3.0,105.0
934.0,2.0,47.2,-4.980280003684259,0.0,82.0
935.0,0.0,50.0,-6.0,10.0,0.0
935.0,1.0,59.0,-5.466666666666667,3.0,88.0
935.0,2.0,48.9,-4.12724132965111,0.0,99.0
936.0,0.0,50.0,-6.0,11.0,0.0
936.0,1.0,58.900000000000006,-5.866666666666666,1.0,73.0
936.0,2.0,50.400000000000006,-3.7272413296511098,1.0,114.0
937.0,0.0,50.0,-6.0,11.0,0.0
937.0,1.0,58.900000000000006,-6.0,1.0,60.0
937.0,2.0,51.7,-3.5379409181284758,1.0,127.0
938.0,0.0,50.0,-6.0,11.0,0.0
938.0,1.0,58.900000000000006,-6.0,1.0,52.0
938.0,2.0,52.5,-3.7214907016782597,1.0,135.0
939.0,0.0,50.0,-6.0,12.0,0.0
939.0,1.0,58.8,-5.8382022471910116,0.0,36.0
939.0,2.0,54.0,-4.5576609144442175,1.0,151.0
940.0,0.0,50.0,-6.0,12.0,0.0
940.0,1.0,58.8,-5.438202247191011,0.0,28.0
940.0,2.0,54.8,-5.410699588477366,1.0,159.0
941.0,0.0,50.0,-6.0,12.0,0.0
941.0,1.0,58.8,-5.038202247191011,0.0,24.0
941.0,2.0,55.2,-5.810699588477366,1.0,163.0
942.0,0.0,50.0,-6.0,12.0,0.0
942.0,1.0,58.8,-4.9360745876165435,0.0,70.0
942.0,2.0,50.6,-5.832624113475178,1.0,117.0
943.0,0.0,50.0,-6.0,12.0,0.0
943.0,1.0,58.8,-4.9360745876165435,0.0,102.0
943.0,2.0,47.400000000000006,-5.263996662494785,1.0,85.0
944.0,0.0,50.0,-6.0,12.0,0.0
944.0,1.0,58.8,-5.097872340425532,0.0,115.0
944.0,2.0,46.1,-4.188524964381577,1.0,72.0
945.0,0.0,50.0,-6.0,13.0,0.0
945.0,1.0,58.7,-5.497872340425532,0.0,94.0
945.0,2.0,48.0,-3.1246695426948308,0.0,93.0
946.0,0.0,50.0,-6.0,13.0,0.0
946.0,1.0,58.7,-5.897872340425532,0.0,70.0
946.0,2.0,50.400000000000006,-2.5475266855519734,0.0,117.0
947.0,0.0,50.0,-6.0,13.0,0.0
947.0,1.0,58.7,-6.0,0.0,60.0
947.0,2.0,51.400000000000006,-2.5230992933882717,0.0,127.0
948.0,0.0,50.0,-6.0,12.0,0.0
948.0,1.0,58.8,-5.826415094339622,0.0,46.0
948.0,2.0,53.0,-3.0917267443686636,1.0,141.0
949.0,0.0,50.0,-6.0,12.0,0.0
949.0,1.0,58.8,-5.426415094339623,0.0,34.0
949.0,2.0,54.2,-4.1671984424818715,1.0,153.0
950.0,0.0,50.0,-6.0,12.0,0.0
950.0,1.0,58.8,-5.026415094339622,0.0,27.0
950.0,2.0,54.900000000000006,-5.231053864168618,1.0,160.0
951.0,0.0,50.0,-6.0,13.0,0.0
951.0,1.0,58.7,-4.909023789991797,0.0,65.0
951.0,2.0,50.900000000000006,-5.635758558767305,0.0,122.0
952.0,0.0,50.0,-6.0,13.0,0.0
952.0,1.0,58.7,-4.909023789991797,0.0,98.0
952.0,2.0,47.599999999999994,-5.258841458308911,0.0,89.0
953.0,0.0,50.0,-6.0,13.0,0.0
953.0,1.0,58.7,-5.082608695652174,0.0,116.0
953.0,2.0,45.8,-4.192591458308911,0.0,71.0
954.0,0.0,50.0,-6.0,11.0,0.0
954.0,1.0,58.900000000000006,-5.482608695652173,0.0,88.0
954.0,2.0,49.0,-3.3798007606344926,2.0,99.0
955.0,0.0,50.0,-6.0,10.0,0.0
955.0,1.0,59.0,-5.8826086956521735,0.0,63.0
955.0,2.0,51.7,-3.202607778178352,3.0,124.0
956.0,0.0,50.0,-6.0,11.0,0.0
956.0,1.0,58.900000000000006,-6.0,0.0,50.0
956.0,2.0,52.8,-3.3750459407225213,2.0,137.0
957.0,0.0,50.0,-6.0,11.0,0.0
957.0,1.0,58.900000000000006,-5.8197802197802195,0.0,41.0
957.0,2.0,53.7,-3.943766319869441,2.0,146.0
958.0,0.0,50.0,-6.0,11.0,0.0
958.0,1.0,58.900000000000006,-5.41978021978022,0.0,34.0
958.0,2.0,54.400000000000006,-5.010016319869441,2.0,153.0
959.0,0.0,50.0,-6.0,11.0,0.0
959.0,1.0,58.900000000000006,-5.01978021978022,0.0,29.0
959.0,2.0,54.900000000000006,-5.82280701754386,2.0,158.0
960.0,0.0,50.0,-6.0,11.0,0.0
960.0,1.0,58.900000000000006,-4.904928734631705,0.0,72.0
960.0,2.0,50.60000000000001,-5.8310469314079425,2.0,115.0
961.0,0.0,50.0,-6.0,11.0,0.0
961.0,1.0,58.900000000000006,-4.904928734631705,0.0,102.0
961.0,2.0,47.60000000000001,-5.260458696113825,2.0,85.0
962.0,0.0,50.0,-6.0,11.0,0.0
962.0,1.0,58.900000000000006,-5.085148514851485,0.0,121.0
962.0,2.0,45.7,-4.197232889662212,2.0,66.0
963.0,0.0,50.0,-6.0,10.0,0.0
963.0,1.0,59.0,-5.485148514851486,0.0,102.0
963.0,2.0,47.8,-3.1356944281237498,3.0,85.0
964.0,0.0,50.0,-6.0,10.0,0.0
964.0,1.0,59.0,-5.885148514851485,0.0,75.0
964.0,2.0,50.5,-2.562295413345425,3.0,112.0
965.0,0.0,50.0,-6.0,10.0,0.0
965.0,1.0,59.0,-6.0,0.0,62.0
965.0,2.0,51.8,-2.541948070414849,3.0,125.0
966.0,0.0,50.0,-6.0,10.0,0.0
966.0,1.0,59.0,-6.0,0.0,50.0
966.0,2.0,53.0,-3.1125363057089666,3.0,137.0
967.0,0.0,50.0,-6.0,11.0,0.0
967.0,1.0,58.900000000000006,-5.808333333333334,0.0,46.0
967.0,2.0,53.2,-4.175762112160579,2.0,141.0
968.0,0.0,50.0,-6.0,11.0,0.0
968.0,1.0,58.900000000000006,-5.408333333333333,0.0,33.0
968.0,2.0,54.5,-5.237300573699041,2.0,154.0
969.0,0.0,50.0,-6.0,11.0,0.0
969.0,1.0,58.900000000000006,-5.008333333333334,0.0,25.0
969.0,2.0,55.30000000000001,-5.810699588477366,2.0,162.0
970.0,0.0,50.0,-6.0,10.0,0.0
970.0,1.0,59.0,-4.8863821138211385,0.0,57.0
970.0,2.0,52.3,-6.0,3.0,130.0
971.0,0.0,50.0,-6.0,10.0,0.0
971.0,1.0,59.0,-4.8863821138211385,0.0,76.0
971.0,2.0,50.4,-5.815384615384615,3.0,111.0
972.0,0.0,50.0,-6.0,10.0,0.0
972.0,1.0,59.0,-5.078048780487805,0.0,100.0
972.0,2.0,48.0,-5.238914027149321,3.0,87.0
973.0,0.0,50.0,-6.0,10.0,0.0
973.0,1.0,59.0,-5.478048780487805,0.0,119.0
973.0,2.0,46.1,-4.174317753857396,3.0,68.0
974.0,0.0,50.0,-6.0,10.0,0.0
974.0,1.0,59.0,-5.878048780487805,0.0,94.0
974.0,2.0,48.6,-3.3491680532585932,3.0,93.0
975.0,0.0,50.0,-6.0,10.0,0.0
975.0,1.0,59.0,-6.0,1.0,73.0
975.0,2.0,50.6,-2.9491680532585933,2.0,114.0
976.0,0.0,50.0,-6.0,9.0,0.0
976.0,1.0,59.1,-6.0,1.0,61.0
976.0,2.0,52.0,-2.944395682771937,3.0,126.0
977.0,0.0,50.0,-6.0,8.0,0.0
977.0,1.0,59.2,-6.0,1.0,50.0
977.0,2.0,53.300000000000004,-3.5208662710072316,4.0,137.0
978.0,0.0,50.0,-6.0,10.0,0.0
978.0,1.0,59.0,-5.808163265306122,1.0,46.0
978.0,2.0,53.3,-4.585462544299157,2.0,141.0
979.0,0.0,50.0,-6.0,11.0,0.0
979.0,1.0,58.900000000000006,-5.408163265306122,0.0,33.0
979.0,2.0,54.5,-5.410612244897959,2.0,154.0
980.0,0.0,50.0,-6.0,11.0,0.0
980.0,1.0,58.900000000000006,-5.280007925500297,1.0,69.0
980.0,2.0,50.8,-5.637521335807049,1.0,118.0
981.0,0.0,50.0,-6.0,10.0,0.0
981.0,1.0,59.0,-5.280007925500297,2.0,90.0
981.0,2.0,48.8,-5.42690909090909,1.0,97.0
982.0,0.0,50.0,-6.0,11.0,0.0
982.0,1.0,58.900000000000006,-5.280007925500297,2.0,109.0
982.0,2.0,46.7,-4.583727272727272,0.0,78.0
983.0,0.0,50.0,-6.0,11.0,0.0
983.0,1.0,58.900000000000006,-5.471844660194175,2.0,87.0
983.0,2.0,48.900000000000006,-3.7455250255362613,0.0,100.0
984.0,0.0,50.0,-6.0,10.0,0.0
984.0,1.0,59.0,-5.871844660194175,3.0,74.0
984.0,2.0,50.3,-3.3455250255362614,0.0,113.0
985.0,0.0,50.0,-6.0,10.0,0.0
985.0,1.0,59.0,-6.0,3.0,57.0
985.0,2.0,52.0,-3.332607704174496,0.0,130.0
986.0,0.0,50.0,-6.0,11.0,0.0
986.0,1.0,58.900000000000006,-5.822222222222222,2.0,46.0
986.0,2.0,53.0,-3.732607704174496,0.0,141.0
987.0,0.0,50.0,-6.0,11.0,0.0
987.0,1.0,58.900000000000006,-5.4222222222222225,2.0,34.0
987.0,2.0,54.2,-4.575789522356314,0.0,153.0
988.0,0.0,50.0,-6.0,11.0,0.0
988.0,1.0,58.900000000000006,-5.022222222222222,2.0,24.0
988.0,2.0,55.2,-5.413991769547325,0.0,163.0
989.0,0.0,50.0,-6.0,12.0,0.0
989.0,1.0,58.8,-4.622222222222222,1.0,42.0
989.0,2.0,53.3,-5.813991769547325,0.0,145.0
990.0,0.0,50.0,-6.0,12.0,0.0
990.0,1.0,58.8,-4.470009832841692,1.0,69.0
990.0,2.0,50.6,-5.820532319391635,0.0,118.0
991.0,0.0,50.0,-6.0,12.0,0.0
991.0,1.0,58.8,-4.647787610619469,1.0,98.0
991.0,2.0,47.7,-5.2485516430631325,0.0,89.0
992.0,0.0,50.0,-6.0,12.0,0.0
992.0,1.0,58.8,-5.047787610619469,1.0,115.0
992.0,2.0,46.0,-4.180228661696672,0.0,72.0
993.0,0.0,50.0,-6.0,12.0,0.0
993.0,1.0,58.8,-5.44778761061947,1.0,96.0
993.0,2.0,47.900000000000006,-3.1151979868500472,0.0,91.0
994.0,0.0,50.0,-6.0,12.0,0.0
994.0,1.0,58.8,-5.847787610619469,1.0,73.0
994.0,2.0,50.2,-2.537637011240291,0.0,114.0
995.0,0.0,50.0,-6.0,11.0,0.0
995.0,1.0,58.900000000000006,-6.0,1.0,56.0
995.0,2.0,52.10000000000001,-2.53173883819012,1.0,131.0
